Date;Epidemiological Week;State;City;City Ibge Code;Is Last;Is Repeated;Last Available Date;Place Type;Estimated Population;Estimated Population 2019;Last Available Confirmed;Last Available Confirmed Per 100K Inhabitants;Last Available Death Rate;Last Available Deaths;New Confirmed;New Deaths;Order For Place
17/03/2020;202012;AC;Rio Branco;1200401;False;False;17/03/2020;city;413418;407319;3;0,72566;0;0;3;0;1
17/03/2020;202012;AC;;12;False;False;17/03/2020;state;894470;881935;3;0,33539;0;0;3;0;1
18/03/2020;202012;AC;Rio Branco;1200401;False;False;18/03/2020;city;413418;407319;3;0,72566;0;0;0;0;2
18/03/2020;202012;AC;;12;False;False;18/03/2020;state;894470;881935;3;0,33539;0;0;0;0;2
19/03/2020;202012;AC;Rio Branco;1200401;False;False;19/03/2020;city;413418;407319;4;0,96754;0;0;1;0;3
19/03/2020;202012;AC;;12;False;False;19/03/2020;state;894470;881935;4;0,44719;0;0;1;0;3
20/03/2020;202012;AC;Rio Branco;1200401;False;False;20/03/2020;city;413418;407319;7;1,6932;0;0;3;0;4
20/03/2020;202012;AC;;12;False;False;20/03/2020;state;894470;881935;7;0,78259;0;0;3;0;4
21/03/2020;202012;AC;Rio Branco;1200401;False;False;21/03/2020;city;413418;407319;11;2,66075;0;0;4;0;5
21/03/2020;202012;AC;;12;False;False;21/03/2020;state;894470;881935;11;1,22978;0;0;4;0;5
22/03/2020;202013;AC;Rio Branco;1200401;False;False;22/03/2020;city;413418;407319;11;2,66075;0;0;0;0;6
22/03/2020;202013;AC;;12;False;False;22/03/2020;state;894470;881935;11;1,22978;0;0;0;0;6
23/03/2020;202013;AC;Rio Branco;1200401;False;False;23/03/2020;city;413418;407319;17;4,11206;0;0;6;0;7
23/03/2020;202013;AC;;12;False;False;23/03/2020;state;894470;881935;17;1,90057;0;0;6;0;7
24/03/2020;202013;AC;Rio Branco;1200401;False;False;24/03/2020;city;413418;407319;21;5,0796;0;0;4;0;8
24/03/2020;202013;AC;;12;False;False;24/03/2020;state;894470;881935;21;2,34776;0;0;4;0;8
25/03/2020;202013;AC;Rio Branco;1200401;False;False;25/03/2020;city;413418;407319;23;5,56338;0;0;2;0;9
25/03/2020;202013;AC;;12;False;False;25/03/2020;state;894470;881935;23;2,57136;0;0;2;0;9
26/03/2020;202013;AC;Rio Branco;1200401;False;False;26/03/2020;city;413418;407319;23;5,56338;0;0;0;0;10
26/03/2020;202013;AC;;12;False;False;26/03/2020;state;894470;881935;23;2,57136;0;0;0;0;10
27/03/2020;202013;AC;Rio Branco;1200401;False;False;27/03/2020;city;413418;407319;25;6,04715;0;0;2;0;11
27/03/2020;202013;AC;;12;False;False;27/03/2020;state;894470;881935;25;2,79495;0;0;2;0;11
28/03/2020;202013;AC;Rio Branco;1200401;False;False;28/03/2020;city;413418;407319;25;6,04715;0;0;0;0;12
28/03/2020;202013;AC;;12;False;False;28/03/2020;state;894470;881935;25;2,79495;0;0;0;0;12
29/03/2020;202014;AC;AcrelÃ¢ndia;1200013;False;False;29/03/2020;city;15490;15256;2;12,91156;0;0;2;0;1
29/03/2020;202014;AC;Porto Acre;1200807;False;False;29/03/2020;city;18824;18504;1;5,31237;0;0;1;0;1
29/03/2020;202014;AC;Rio Branco;1200401;False;False;29/03/2020;city;413418;407319;31;7,49846;0;0;6;0;13
29/03/2020;202014;AC;;12;False;False;29/03/2020;state;894470;881935;34;3,80113;0;0;9;0;13
30/03/2020;202014;AC;AcrelÃ¢ndia;1200013;False;False;30/03/2020;city;15490;15256;6;38,73467;0;0;4;0;2
30/03/2020;202014;AC;Porto Acre;1200807;False;False;30/03/2020;city;18824;18504;1;5,31237;0;0;0;0;2
30/03/2020;202014;AC;Rio Branco;1200401;False;False;30/03/2020;city;413418;407319;34;8,22412;0;0;3;0;14
30/03/2020;202014;AC;;12;False;False;30/03/2020;state;894470;881935;41;4,58372;0;0;7;0;14
31/03/2020;202014;AC;AcrelÃ¢ndia;1200013;False;False;31/03/2020;city;15490;15256;7;45,19045;0;0;1;0;3
31/03/2020;202014;AC;Porto Acre;1200807;False;False;31/03/2020;city;18824;18504;1;5,31237;0;0;0;0;3
31/03/2020;202014;AC;Rio Branco;1200401;False;False;31/03/2020;city;413418;407319;34;8,22412;0;0;0;0;15
31/03/2020;202014;AC;;12;False;False;31/03/2020;state;894470;881935;42;4,69552;0;0;1;0;15
01/04/2020;202014;AC;AcrelÃ¢ndia;1200013;False;False;01/04/2020;city;15490;15256;8;51,64622;0;0;1;0;4
01/04/2020;202014;AC;Porto Acre;1200807;False;False;01/04/2020;city;18824;18504;1;5,31237;0;0;0;0;4
01/04/2020;202014;AC;Rio Branco;1200401;False;False;01/04/2020;city;413418;407319;34;8,22412;0;0;0;0;16
01/04/2020;202014;AC;;12;False;False;01/04/2020;state;894470;881935;43;4,80732;0;0;1;0;16
02/04/2020;202014;AC;AcrelÃ¢ndia;1200013;False;False;02/04/2020;city;15490;15256;8;51,64622;0;0;0;0;5
02/04/2020;202014;AC;Porto Acre;1200807;False;False;02/04/2020;city;18824;18504;1;5,31237;0;0;0;0;5
02/04/2020;202014;AC;Rio Branco;1200401;False;False;02/04/2020;city;413418;407319;36;8,70789;0;0;2;0;17
02/04/2020;202014;AC;;12;False;False;02/04/2020;state;894470;881935;45;5,03091;0;0;2;0;17
03/04/2020;202014;AC;AcrelÃ¢ndia;1200013;False;False;03/04/2020;city;15490;15256;9;58,102;0;0;1;0;6
03/04/2020;202014;AC;Porto Acre;1200807;False;False;03/04/2020;city;18824;18504;1;5,31237;0;0;0;0;6
03/04/2020;202014;AC;Rio Branco;1200401;False;False;03/04/2020;city;413418;407319;36;8,70789;0;0;0;0;18
03/04/2020;202014;AC;;12;False;False;03/04/2020;state;894470;881935;46;5,14271;0;0;1;0;18
04/04/2020;202014;AC;AcrelÃ¢ndia;1200013;False;False;04/04/2020;city;15490;15256;9;58,102;0;0;0;0;7
04/04/2020;202014;AC;Porto Acre;1200807;False;False;04/04/2020;city;18824;18504;1;5,31237;0;0;0;0;7
04/04/2020;202014;AC;Rio Branco;1200401;False;False;04/04/2020;city;413418;407319;36;8,70789;0;0;0;0;19
04/04/2020;202014;AC;;12;False;False;04/04/2020;state;894470;881935;46;5,14271;0;0;0;0;19
05/04/2020;202015;AC;AcrelÃ¢ndia;1200013;False;False;05/04/2020;city;15490;15256;9;58,102;0;0;0;0;8
05/04/2020;202015;AC;Porto Acre;1200807;False;False;05/04/2020;city;18824;18504;1;5,31237;0;0;0;0;8
05/04/2020;202015;AC;Rio Branco;1200401;False;False;05/04/2020;city;413418;407319;38;9,19167;0;0;2;0;20
05/04/2020;202015;AC;;12;False;False;05/04/2020;state;894470;881935;48;5,36631;0;0;2;0;20
06/04/2020;202015;AC;AcrelÃ¢ndia;1200013;False;False;06/04/2020;city;15490;15256;9;58,102;0;0;0;0;9
06/04/2020;202015;AC;PlÃ¡cido de Castro;1200385;False;False;06/04/2020;city;19955;19761;1;5,01128;0;0;1;0;1
06/04/2020;202015;AC;Porto Acre;1200807;False;False;06/04/2020;city;18824;18504;1;5,31237;0;0;0;0;9
06/04/2020;202015;AC;Rio Branco;1200401;False;False;06/04/2020;city;413418;407319;39;9,43355;0,0256;1;1;1;21
06/04/2020;202015;AC;;12;False;False;06/04/2020;state;894470;881935;50;5,5899;0,02;1;2;1;21
07/04/2020;202015;AC;AcrelÃ¢ndia;1200013;False;False;07/04/2020;city;15490;15256;9;58,102;0;0;0;0;10
07/04/2020;202015;AC;PlÃ¡cido de Castro;1200385;False;False;07/04/2020;city;19955;19761;1;5,01128;0;0;0;0;2
07/04/2020;202015;AC;Porto Acre;1200807;False;False;07/04/2020;city;18824;18504;1;5,31237;0;0;0;0;10
07/04/2020;202015;AC;Rio Branco;1200401;False;False;07/04/2020;city;413418;407319;39;9,43355;0,0513;2;0;1;22
07/04/2020;202015;AC;;12;False;False;07/04/2020;state;894470;881935;50;5,5899;0,04;2;0;1;22
08/04/2020;202015;AC;AcrelÃ¢ndia;1200013;False;False;08/04/2020;city;15490;15256;9;58,102;0;0;0;0;11
08/04/2020;202015;AC;Bujari;1200138;False;False;08/04/2020;city;10420;10266;1;9,59693;0;0;1;0;1
08/04/2020;202015;AC;PlÃ¡cido de Castro;1200385;False;False;08/04/2020;city;19955;19761;2;10,02255;0;0;1;0;3
08/04/2020;202015;AC;Porto Acre;1200807;False;False;08/04/2020;city;18824;18504;1;5,31237;0;0;0;0;11
08/04/2020;202015;AC;Rio Branco;1200401;False;False;08/04/2020;city;413418;407319;45;10,88487;0,0444;2;6;0;23
08/04/2020;202015;AC;;12;False;False;08/04/2020;state;894470;881935;58;6,48429;0,0345;2;8;0;23
09/04/2020;202015;AC;AcrelÃ¢ndia;1200013;False;False;09/04/2020;city;15490;15256;9;58,102;0;0;0;0;12
09/04/2020;202015;AC;Bujari;1200138;False;False;09/04/2020;city;10420;10266;1;9,59693;0;0;0;0;2
09/04/2020;202015;AC;PlÃ¡cido de Castro;1200385;False;False;09/04/2020;city;19955;19761;3;15,03383;0;0;1;0;4
09/04/2020;202015;AC;Porto Acre;1200807;False;False;09/04/2020;city;18824;18504;1;5,31237;0;0;0;0;12
09/04/2020;202015;AC;Rio Branco;1200401;False;False;09/04/2020;city;413418;407319;48;11,61052;0,0417;2;3;0;24
09/04/2020;202015;AC;;12;False;False;09/04/2020;state;894470;881935;62;6,93148;0,0323;2;4;0;24
10/04/2020;202015;AC;AcrelÃ¢ndia;1200013;False;False;10/04/2020;city;15490;15256;9;58,102;0;0;0;0;13
10/04/2020;202015;AC;Bujari;1200138;False;False;10/04/2020;city;10420;10266;1;9,59693;0;0;0;0;3
10/04/2020;202015;AC;PlÃ¡cido de Castro;1200385;False;False;10/04/2020;city;19955;19761;4;20,0451;0;0;1;0;5
10/04/2020;202015;AC;Porto Acre;1200807;False;False;10/04/2020;city;18824;18504;1;5,31237;0;0;0;0;13
10/04/2020;202015;AC;Rio Branco;1200401;False;False;10/04/2020;city;413418;407319;55;13,30373;0,0364;2;7;0;25
10/04/2020;202015;AC;;12;False;False;10/04/2020;state;894470;881935;70;7,82586;0,0286;2;8;0;25
11/04/2020;202015;AC;AcrelÃ¢ndia;1200013;False;False;11/04/2020;city;15490;15256;9;58,102;0;0;0;0;14
11/04/2020;202015;AC;Bujari;1200138;False;False;11/04/2020;city;10420;10266;1;9,59693;0;0;0;0;4
11/04/2020;202015;AC;PlÃ¡cido de Castro;1200385;False;False;11/04/2020;city;19955;19761;4;20,0451;0;0;0;0;6
11/04/2020;202015;AC;Porto Acre;1200807;False;False;11/04/2020;city;18824;18504;1;5,31237;0;0;0;0;14
11/04/2020;202015;AC;Rio Branco;1200401;False;False;11/04/2020;city;413418;407319;57;13,7875;0,0351;2;2;0;26
11/04/2020;202015;AC;;12;False;False;11/04/2020;state;894470;881935;72;8,04946;0,0278;2;2;0;26
12/04/2020;202016;AC;AcrelÃ¢ndia;1200013;False;False;12/04/2020;city;15490;15256;10;64,55778;0;0;1;0;15
12/04/2020;202016;AC;Bujari;1200138;False;False;12/04/2020;city;10420;10266;1;9,59693;0;0;0;0;5
12/04/2020;202016;AC;PlÃ¡cido de Castro;1200385;False;False;12/04/2020;city;19955;19761;5;25,05638;0;0;1;0;7
12/04/2020;202016;AC;Porto Acre;1200807;False;False;12/04/2020;city;18824;18504;1;5,31237;0;0;0;0;15
12/04/2020;202016;AC;Rio Branco;1200401;False;False;12/04/2020;city;413418;407319;60;14,51316;0,0333;2;3;0;27
12/04/2020;202016;AC;;12;False;False;12/04/2020;state;894470;881935;77;8,60845;0,026;2;5;0;27
13/04/2020;202016;AC;AcrelÃ¢ndia;1200013;False;False;13/04/2020;city;15490;15256;11;71,01356;0;0;1;0;16
13/04/2020;202016;AC;Bujari;1200138;False;False;13/04/2020;city;10420;10266;1;9,59693;0;0;0;0;6
13/04/2020;202016;AC;Cruzeiro do Sul;1200203;False;False;13/04/2020;city;89072;88376;2;2,24537;0;0;2;0;1
13/04/2020;202016;AC;PlÃ¡cido de Castro;1200385;False;False;13/04/2020;city;19955;19761;7;35,07893;0;0;2;0;8
13/04/2020;202016;AC;Porto Acre;1200807;False;False;13/04/2020;city;18824;18504;1;5,31237;0;0;0;0;16
13/04/2020;202016;AC;Rio Branco;1200401;False;False;13/04/2020;city;413418;407319;68;16,44824;0,0441;3;8;1;28
13/04/2020;202016;AC;;12;False;False;13/04/2020;state;894470;881935;90;10,06182;0,0333;3;13;1;28
14/04/2020;202016;AC;AcrelÃ¢ndia;1200013;False;False;14/04/2020;city;15490;15256;11;71,01356;0;0;0;0;17
14/04/2020;202016;AC;Bujari;1200138;False;False;14/04/2020;city;10420;10266;1;9,59693;0;0;0;0;7
14/04/2020;202016;AC;Cruzeiro do Sul;1200203;False;False;14/04/2020;city;89072;88376;2;2,24537;0;0;0;0;2
14/04/2020;202016;AC;PlÃ¡cido de Castro;1200385;False;False;14/04/2020;city;19955;19761;10;50,11275;0;0;3;0;9
14/04/2020;202016;AC;Porto Acre;1200807;False;False;14/04/2020;city;18824;18504;1;5,31237;0;0;0;0;17
14/04/2020;202016;AC;Rio Branco;1200401;False;False;14/04/2020;city;413418;407319;74;17,89956;0,0405;3;6;0;29
14/04/2020;202016;AC;;12;False;False;14/04/2020;state;894470;881935;99;11,06801;0,0303;3;9;0;29
15/04/2020;202016;AC;AcrelÃ¢ndia;1200013;False;False;15/04/2020;city;15490;15256;11;71,01356;0;0;0;0;18
15/04/2020;202016;AC;Bujari;1200138;False;False;15/04/2020;city;10420;10266;1;9,59693;0;0;0;0;8
15/04/2020;202016;AC;Cruzeiro do Sul;1200203;False;False;15/04/2020;city;89072;88376;2;2,24537;0;0;0;0;3
15/04/2020;202016;AC;PlÃ¡cido de Castro;1200385;False;False;15/04/2020;city;19955;19761;10;50,11275;0,1;1;0;1;10
15/04/2020;202016;AC;Porto Acre;1200807;False;False;15/04/2020;city;18824;18504;1;5,31237;0;0;0;0;18
15/04/2020;202016;AC;Rio Branco;1200401;False;False;15/04/2020;city;413418;407319;76;18,38333;0,0395;3;2;0;30
15/04/2020;202016;AC;;12;False;False;15/04/2020;state;894470;881935;101;11,2916;0,0396;4;2;1;30
16/04/2020;202016;AC;AcrelÃ¢ndia;1200013;False;False;16/04/2020;city;15490;15256;12;77,46934;0;0;1;0;19
16/04/2020;202016;AC;Bujari;1200138;False;False;16/04/2020;city;10420;10266;1;9,59693;0;0;0;0;9
16/04/2020;202016;AC;Cruzeiro do Sul;1200203;False;False;16/04/2020;city;89072;88376;2;2,24537;0;0;0;0;4
16/04/2020;202016;AC;PlÃ¡cido de Castro;1200385;False;False;16/04/2020;city;19955;19761;13;65,14658;0,0769;1;3;0;11
16/04/2020;202016;AC;Porto Acre;1200807;False;False;16/04/2020;city;18824;18504;1;5,31237;0;0;0;0;19
16/04/2020;202016;AC;Rio Branco;1200401;False;False;16/04/2020;city;413418;407319;86;20,80219;0,0465;4;10;1;31
16/04/2020;202016;AC;;12;False;False;16/04/2020;state;894470;881935;115;12,85678;0,0435;5;14;1;31
17/04/2020;202016;AC;AcrelÃ¢ndia;1200013;False;False;17/04/2020;city;15490;15256;12;77,46934;0;0;0;0;20
17/04/2020;202016;AC;Bujari;1200138;False;False;17/04/2020;city;10420;10266;1;9,59693;0;0;0;0;10
17/04/2020;202016;AC;Cruzeiro do Sul;1200203;False;False;17/04/2020;city;89072;88376;2;2,24537;0;0;0;0;5
17/04/2020;202016;AC;PlÃ¡cido de Castro;1200385;False;False;17/04/2020;city;19955;19761;14;70,15786;0,0714;1;1;0;12
17/04/2020;202016;AC;Porto Acre;1200807;False;False;17/04/2020;city;18824;18504;1;5,31237;0;0;0;0;20
17/04/2020;202016;AC;Rio Branco;1200401;False;False;17/04/2020;city;413418;407319;105;25,39802;0,0381;4;19;0;32
17/04/2020;202016;AC;;12;False;False;17/04/2020;state;894470;881935;135;15,09274;0,037;5;20;0;32
18/04/2020;202016;AC;AcrelÃ¢ndia;1200013;False;False;18/04/2020;city;15490;15256;12;77,46934;0;0;0;0;21
18/04/2020;202016;AC;Bujari;1200138;False;False;18/04/2020;city;10420;10266;1;9,59693;0;0;0;0;11
18/04/2020;202016;AC;Cruzeiro do Sul;1200203;False;False;18/04/2020;city;89072;88376;2;2,24537;0;0;0;0;6
18/04/2020;202016;AC;PlÃ¡cido de Castro;1200385;False;False;18/04/2020;city;19955;19761;14;70,15786;0,0714;1;0;0;13
18/04/2020;202016;AC;Porto Acre;1200807;False;False;18/04/2020;city;18824;18504;1;5,31237;0;0;0;0;21
18/04/2020;202016;AC;Rio Branco;1200401;False;False;18/04/2020;city;413418;407319;112;27,09122;0,0446;5;7;1;33
18/04/2020;202016;AC;;12;False;False;18/04/2020;state;894470;881935;142;15,87532;0,0423;6;7;1;33
19/04/2020;202017;AC;AcrelÃ¢ndia;1200013;False;False;19/04/2020;city;15490;15256;12;77,46934;0;0;0;0;22
19/04/2020;202017;AC;Bujari;1200138;False;False;19/04/2020;city;10420;10266;1;9,59693;0;0;0;0;12
19/04/2020;202017;AC;Cruzeiro do Sul;1200203;False;False;19/04/2020;city;89072;88376;5;5,61344;0;0;3;0;7
19/04/2020;202017;AC;PlÃ¡cido de Castro;1200385;False;False;19/04/2020;city;19955;19761;19;95,21423;0,0526;1;5;0;14
19/04/2020;202017;AC;Porto Acre;1200807;False;False;19/04/2020;city;18824;18504;1;5,31237;0;0;0;0;22
19/04/2020;202017;AC;Rio Branco;1200401;False;False;19/04/2020;city;413418;407319;123;29,75197;0,0407;5;11;0;34
19/04/2020;202017;AC;Senador Guiomard;1200450;False;False;19/04/2020;city;23236;23024;2;8,60733;0;0;2;0;1
19/04/2020;202017;AC;;12;False;False;19/04/2020;state;894470;881935;163;18,22308;0,0368;6;21;0;34
20/04/2020;202017;AC;AcrelÃ¢ndia;1200013;False;False;20/04/2020;city;15490;15256;12;77,46934;0;0;0;0;23
20/04/2020;202017;AC;Bujari;1200138;False;False;20/04/2020;city;10420;10266;1;9,59693;0;0;0;0;13
20/04/2020;202017;AC;Cruzeiro do Sul;1200203;False;False;20/04/2020;city;89072;88376;5;5,61344;0;0;0;0;8
20/04/2020;202017;AC;PlÃ¡cido de Castro;1200385;False;False;20/04/2020;city;19955;19761;19;95,21423;0,0526;1;0;0;15
20/04/2020;202017;AC;Porto Acre;1200807;False;False;20/04/2020;city;18824;18504;1;5,31237;0;0;0;0;23
20/04/2020;202017;AC;Rio Branco;1200401;False;False;20/04/2020;city;413418;407319;136;32,89649;0,0515;7;13;2;35
20/04/2020;202017;AC;Senador Guiomard;1200450;False;False;20/04/2020;city;23236;23024;2;8,60733;0;0;0;0;2
20/04/2020;202017;AC;;12;False;False;20/04/2020;state;894470;881935;176;19,67646;0,0455;8;13;2;35
21/04/2020;202017;AC;AcrelÃ¢ndia;1200013;False;False;21/04/2020;city;15490;15256;12;77,46934;0;0;0;0;24
21/04/2020;202017;AC;Bujari;1200138;False;False;21/04/2020;city;10420;10266;1;9,59693;0;0;0;0;14
21/04/2020;202017;AC;Cruzeiro do Sul;1200203;False;False;21/04/2020;city;89072;88376;5;5,61344;0;0;0;0;9
21/04/2020;202017;AC;PlÃ¡cido de Castro;1200385;False;False;21/04/2020;city;19955;19761;20;100,22551;0,05;1;1;0;16
21/04/2020;202017;AC;Porto Acre;1200807;False;False;21/04/2020;city;18824;18504;1;5,31237;0;0;0;0;24
21/04/2020;202017;AC;Rio Branco;1200401;False;False;21/04/2020;city;413418;407319;154;37,25043;0,0455;7;18;0;36
21/04/2020;202017;AC;Senador Guiomard;1200450;False;False;21/04/2020;city;23236;23024;2;8,60733;0;0;0;0;3
21/04/2020;202017;AC;;12;False;False;21/04/2020;state;894470;881935;195;21,80062;0,041;8;19;0;36
22/04/2020;202017;AC;AcrelÃ¢ndia;1200013;False;False;22/04/2020;city;15490;15256;12;77,46934;0;0;0;0;25
22/04/2020;202017;AC;Bujari;1200138;False;False;22/04/2020;city;10420;10266;1;9,59693;0;0;0;0;15
22/04/2020;202017;AC;Cruzeiro do Sul;1200203;False;False;22/04/2020;city;89072;88376;5;5,61344;0;0;0;0;10
22/04/2020;202017;AC;PlÃ¡cido de Castro;1200385;False;False;22/04/2020;city;19955;19761;21;105,23678;0,0476;1;1;0;17
22/04/2020;202017;AC;Porto Acre;1200807;False;False;22/04/2020;city;18824;18504;1;5,31237;0;0;0;0;25
22/04/2020;202017;AC;Rio Branco;1200401;False;False;22/04/2020;city;413418;407319;172;41,60438;0,0407;7;18;0;37
22/04/2020;202017;AC;Senador Guiomard;1200450;False;False;22/04/2020;city;23236;23024;2;8,60733;0;0;0;0;4
22/04/2020;202017;AC;;12;False;False;22/04/2020;state;894470;881935;214;23,92478;0,0374;8;19;0;37
23/04/2020;202017;AC;AcrelÃ¢ndia;1200013;False;False;23/04/2020;city;15490;15256;12;77,46934;0;0;0;0;26
23/04/2020;202017;AC;Bujari;1200138;False;False;23/04/2020;city;10420;10266;1;9,59693;0;0;0;0;16
23/04/2020;202017;AC;Cruzeiro do Sul;1200203;False;False;23/04/2020;city;89072;88376;5;5,61344;0;0;0;0;11
23/04/2020;202017;AC;PlÃ¡cido de Castro;1200385;False;False;23/04/2020;city;19955;19761;21;105,23678;0,0476;1;0;0;18
23/04/2020;202017;AC;Porto Acre;1200807;False;False;23/04/2020;city;18824;18504;1;5,31237;0;0;0;0;26
23/04/2020;202017;AC;Rio Branco;1200401;False;False;23/04/2020;city;413418;407319;185;44,7489;0,0486;9;13;2;38
23/04/2020;202017;AC;Senador Guiomard;1200450;False;False;23/04/2020;city;23236;23024;2;8,60733;0;0;0;0;5
23/04/2020;202017;AC;;12;False;False;23/04/2020;state;894470;881935;227;25,37816;0,0441;10;13;2;38
24/04/2020;202017;AC;AcrelÃ¢ndia;1200013;False;False;24/04/2020;city;15490;15256;12;77,46934;0;0;0;0;27
24/04/2020;202017;AC;Bujari;1200138;False;False;24/04/2020;city;10420;10266;1;9,59693;0;0;0;0;17
24/04/2020;202017;AC;Cruzeiro do Sul;1200203;False;False;24/04/2020;city;89072;88376;5;5,61344;0;0;0;0;12
24/04/2020;202017;AC;PlÃ¡cido de Castro;1200385;False;False;24/04/2020;city;19955;19761;22;110,24806;0,0455;1;1;0;19
24/04/2020;202017;AC;Porto Acre;1200807;False;False;24/04/2020;city;18824;18504;1;5,31237;0;0;0;0;27
24/04/2020;202017;AC;Rio Branco;1200401;False;False;24/04/2020;city;413418;407319;191;46,20021;0,0524;10;6;1;39
24/04/2020;202017;AC;Senador Guiomard;1200450;False;False;24/04/2020;city;23236;23024;2;8,60733;0;0;0;0;6
24/04/2020;202017;AC;;12;False;False;24/04/2020;state;894470;881935;234;26,16074;0,047;11;7;1;39
25/04/2020;202017;AC;AcrelÃ¢ndia;1200013;False;False;25/04/2020;city;15490;15256;12;77,46934;0;0;0;0;28
25/04/2020;202017;AC;Bujari;1200138;False;False;25/04/2020;city;10420;10266;1;9,59693;0;0;0;0;18
25/04/2020;202017;AC;Cruzeiro do Sul;1200203;False;False;25/04/2020;city;89072;88376;5;5,61344;0;0;0;0;13
25/04/2020;202017;AC;PlÃ¡cido de Castro;1200385;False;False;25/04/2020;city;19955;19761;22;110,24806;0,0455;1;0;0;20
25/04/2020;202017;AC;Porto Acre;1200807;False;False;25/04/2020;city;18824;18504;1;5,31237;0;0;0;0;28
25/04/2020;202017;AC;Rio Branco;1200401;False;False;25/04/2020;city;413418;407319;215;52,00548;0,0465;10;24;0;40
25/04/2020;202017;AC;Senador Guiomard;1200450;False;False;25/04/2020;city;23236;23024;2;8,60733;0;0;0;0;7
